Timestamp,Well,Oil Production
2021-09-24,Well 1,905
2021-09-25,Well 1,405
2021-09-26,Well 1,197
2021-09-27,Well 1,949
2021-09-28,Well 1,897
2021-09-29,Well 1,434
2021-09-30,Well 1,958
2021-10-01,Well 1,534
2021-10-02,Well 1,546
2021-10-03,Well 1,407
2021-10-04,Well 1,348
2021-10-05,Well 1,265
2021-10-06,Well 1,580
2021-10-07,Well 1,434
2021-10-08,Well 1,641
2021-10-09,Well 1,858
2021-10-10,Well 1,205
2021-10-11,Well 1,662
2021-10-12,Well 1,180
2021-10-13,Well 1,232
2021-10-14,Well 1,896
2021-10-15,Well 1,999
2021-10-16,Well 1,237
2021-10-17,Well 1,283
2021-10-18,Well 1,500
2021-10-19,Well 1,429
2021-10-20,Well 1,884
2021-10-21,Well 1,607
2021-10-22,Well 1,951
2021-10-23,Well 1,168
2021-10-24,Well 1,645
2021-10-25,Well 1,873
2021-10-26,Well 1,152
2021-10-27,Well 1,549
2021-10-28,Well 1,304
2021-10-29,Well 1,225
2021-10-30,Well 1,846
2021-10-31,Well 1,142
2021-11-01,Well 1,851
2021-11-02,Well 1,982
2021-11-03,Well 1,210
2021-11-04,Well 1,860
2021-11-05,Well 1,762
2021-11-06,Well 1,282
2021-11-07,Well 1,947
2021-11-08,Well 1,194
2021-11-09,Well 1,473
2021-11-10,Well 1,619
2021-11-11,Well 1,999
2021-11-12,Well 1,459
2021-11-13,Well 1,999
2021-11-14,Well 1,795
2021-11-15,Well 1,380
2021-11-16,Well 1,294
2021-11-17,Well 1,963
2021-11-18,Well 1,294
2021-11-19,Well 1,766
2021-11-20,Well 1,192
2021-11-21,Well 1,771
2021-11-22,Well 1,160
2021-11-23,Well 1,733
2021-11-24,Well 1,150
2021-11-25,Well 1,502
2021-11-26,Well 1,888
2021-11-27,Well 1,104
2021-11-28,Well 1,565
2021-11-29,Well 1,703
2021-11-30,Well 1,781
2021-12-01,Well 1,928
2021-12-02,Well 1,633
2021-12-03,Well 1,504
2021-12-04,Well 1,937
2021-12-05,Well 1,612
2021-12-06,Well 1,744
2021-12-07,Well 1,332
2021-12-08,Well 1,623
2021-12-09,Well 1,445
2021-12-10,Well 1,145
2021-12-11,Well 1,645
2021-12-12,Well 1,177
2021-12-13,Well 1,829
2021-12-14,Well 1,912
2021-12-15,Well 1,172
2021-12-16,Well 1,893
2021-12-17,Well 1,348
2021-12-18,Well 1,146
2021-12-19,Well 1,220
2021-12-20,Well 1,313
2021-12-21,Well 1,338
2021-12-22,Well 1,155
2021-12-23,Well 1,449
2021-12-24,Well 1,206
2021-12-25,Well 1,930
2021-12-26,Well 1,147
2021-12-27,Well 1,672
2021-12-28,Well 1,436
2021-12-29,Well 1,125
2021-12-30,Well 1,903
2021-12-31,Well 1,356
2019-01-01,Well 2,107
2019-01-02,Well 2,724
2019-01-03,Well 2,966
2019-01-04,Well 2,352
2019-01-05,Well 2,791
2019-01-06,Well 2,818
2019-01-07,Well 2,402
2019-01-08,Well 2,738
2019-01-09,Well 2,155
2019-01-10,Well 2,825
2019-01-11,Well 2,625
2019-01-12,Well 2,573
2019-01-13,Well 2,127
2019-01-14,Well 2,177
2019-01-15,Well 2,315
2019-01-16,Well 2,485
2019-01-17,Well 2,464
2019-01-18,Well 2,765
2019-01-19,Well 2,625
2019-01-20,Well 2,798
2019-01-21,Well 2,411
2019-01-22,Well 2,982
2019-01-23,Well 2,106
2019-01-24,Well 2,102
2019-01-25,Well 2,722
2019-01-26,Well 2,849
2019-01-27,Well 2,462
2019-01-28,Well 2,850
2019-01-29,Well 2,607
2019-01-30,Well 2,373
2019-01-31,Well 2,605
2019-02-01,Well 2,905
2019-02-02,Well 2,838
2019-02-03,Well 2,982
2019-02-04,Well 2,114
2019-02-05,Well 2,291
2019-02-06,Well 2,730
2019-02-07,Well 2,584
2019-02-08,Well 2,127
2019-02-09,Well 2,813
2019-02-10,Well 2,138
2019-02-11,Well 2,372
2019-02-12,Well 2,330
2019-02-13,Well 2,185
2019-02-14,Well 2,573
2019-02-15,Well 2,225
2019-02-16,Well 2,911
2019-02-17,Well 2,636
2019-02-18,Well 2,244
2019-02-19,Well 2,624
2019-02-20,Well 2,311
2019-02-21,Well 2,124
2019-02-22,Well 2,679
2019-02-23,Well 2,493
2019-02-24,Well 2,166
2019-02-25,Well 2,332
2019-02-26,Well 2,208
2019-02-27,Well 2,245
2019-02-28,Well 2,210
2019-03-01,Well 2,327
2019-03-02,Well 2,210
2019-03-03,Well 2,569
2019-03-04,Well 2,133
2019-03-05,Well 2,722
2019-03-06,Well 2,875
2019-03-07,Well 2,468
2019-03-08,Well 2,847
2019-03-09,Well 2,694
2019-03-10,Well 2,653
2019-03-11,Well 2,524
2019-03-12,Well 2,712
2019-03-13,Well 2,617
2019-03-14,Well 2,791
2019-03-15,Well 2,381
2019-03-16,Well 2,419
2019-03-17,Well 2,837
2019-03-18,Well 2,542
2019-03-19,Well 2,414
2019-03-20,Well 2,976
2019-03-21,Well 2,840
2019-03-22,Well 2,476
2019-03-23,Well 2,388
2019-03-24,Well 2,536
2019-03-25,Well 2,761
2019-03-26,Well 2,376
2019-03-27,Well 2,809
2019-03-28,Well 2,681
2019-03-29,Well 2,602
2019-03-30,Well 2,723
2019-03-31,Well 2,615
2019-04-01,Well 2,449
2019-04-02,Well 2,942
2019-04-03,Well 2,545
2019-04-04,Well 2,929
2019-04-05,Well 2,449
2019-04-06,Well 2,706
2019-04-07,Well 2,763
2019-04-08,Well 2,922
2019-04-09,Well 2,236
2019-04-10,Well 2,858
2019-04-11,Well 2,998
2019-04-12,Well 2,342
2019-04-13,Well 2,642
2019-04-14,Well 2,139
2019-04-15,Well 2,328
2019-04-16,Well 2,647
2019-04-17,Well 2,322
2019-04-18,Well 2,105
2019-04-19,Well 2,421
2019-04-20,Well 2,567
2019-04-21,Well 2,831
2019-04-22,Well 2,174
2019-04-23,Well 2,103
2019-04-24,Well 2,946
2019-04-25,Well 2,745
2019-04-26,Well 2,217
2019-04-27,Well 2,980
2019-04-28,Well 2,705
2019-04-29,Well 2,603
2019-04-30,Well 2,673
2019-05-01,Well 2,540
2019-05-02,Well 2,293
2019-05-03,Well 2,946
2019-05-04,Well 2,814
2019-05-05,Well 2,491
2019-05-06,Well 2,125
2019-05-07,Well 2,534
2019-05-08,Well 2,272
2019-05-09,Well 2,399
2019-05-10,Well 2,744
2019-05-11,Well 2,425
2019-05-12,Well 2,509
2019-05-13,Well 2,217
2019-05-14,Well 2,935
2019-05-15,Well 2,886
2019-05-16,Well 2,823
2019-05-17,Well 2,324
2019-05-18,Well 2,631
2019-05-19,Well 2,212
2019-05-20,Well 2,239
2019-05-21,Well 2,658
2019-05-22,Well 2,100
2019-05-23,Well 2,189
2019-05-24,Well 2,753
2019-05-25,Well 2,419
2019-05-26,Well 2,649
2019-05-27,Well 2,904
2019-05-28,Well 2,993
2019-05-29,Well 2,238
2019-05-30,Well 2,610
2019-05-31,Well 2,967
2019-06-01,Well 2,944
2019-06-02,Well 2,358
2019-06-03,Well 2,772
2019-06-04,Well 2,789
2019-06-05,Well 2,109
2019-06-06,Well 2,360
2019-06-07,Well 2,749
2019-06-08,Well 2,271
2019-06-09,Well 2,997
2019-06-10,Well 2,112
2019-06-11,Well 2,267
2019-06-12,Well 2,741
2019-06-13,Well 2,695
2019-06-14,Well 2,420
2019-06-15,Well 2,418
2019-06-16,Well 2,712
2019-06-17,Well 2,428
2019-06-18,Well 2,884
2019-06-19,Well 2,876
2019-06-20,Well 2,649
2019-06-21,Well 2,518
2019-06-22,Well 2,705
2019-06-23,Well 2,194
2019-06-24,Well 2,916
2019-06-25,Well 2,680
2019-06-26,Well 2,417
2019-06-27,Well 2,335
2019-06-28,Well 2,433
2019-06-29,Well 2,984
2019-06-30,Well 2,475
2019-07-01,Well 2,558
2019-07-02,Well 2,236
2019-07-03,Well 2,687
2019-07-04,Well 2,646
2019-07-05,Well 2,612
2019-07-06,Well 2,395
2019-07-07,Well 2,419
2019-07-08,Well 2,671
2019-07-09,Well 2,931
2019-07-10,Well 2,448
2019-07-11,Well 2,939
2019-07-12,Well 2,878
2019-07-13,Well 2,972
2019-07-14,Well 2,328
2019-07-15,Well 2,369
2019-07-16,Well 2,927
2019-07-17,Well 2,897
2019-07-18,Well 2,390
2019-07-19,Well 2,824
2019-07-20,Well 2,264
2019-07-21,Well 2,104
2019-07-22,Well 2,950
2019-07-23,Well 2,478
2019-07-24,Well 2,177
2019-07-25,Well 2,509
2019-07-26,Well 2,673
2019-07-27,Well 2,231
2019-07-28,Well 2,700
2019-07-29,Well 2,848
2019-07-30,Well 2,141
2019-07-31,Well 2,188
2019-08-01,Well 2,501
2019-08-02,Well 2,395
2019-08-03,Well 2,939
2019-08-04,Well 2,394
2019-08-05,Well 2,715
2019-08-06,Well 2,625
2019-08-07,Well 2,899
2019-08-08,Well 2,790
2019-08-09,Well 2,736
2019-08-10,Well 2,521
2019-08-11,Well 2,964
2019-08-12,Well 2,122
2019-08-13,Well 2,674
2019-08-14,Well 2,242
2019-08-15,Well 2,764
2019-08-16,Well 2,244
2019-08-17,Well 2,324
2019-08-18,Well 2,602
2019-08-19,Well 2,920
2019-08-20,Well 2,715
2019-08-21,Well 2,203
2019-08-22,Well 2,138
2019-08-23,Well 2,297
2019-08-24,Well 2,745
2019-08-25,Well 2,678
2019-08-26,Well 2,490
2019-08-27,Well 2,278
2019-08-28,Well 2,653
2019-08-29,Well 2,547
2019-08-30,Well 2,599
2019-08-31,Well 2,114
2019-09-01,Well 2,722
2019-09-02,Well 2,768
2019-09-03,Well 2,388
2019-09-04,Well 2,577
2019-09-05,Well 2,330
2019-09-06,Well 2,519
2019-09-07,Well 2,256
2019-09-08,Well 2,649
2019-09-09,Well 2,540
2019-09-10,Well 2,196
2019-09-11,Well 2,510
2019-09-12,Well 2,388
2019-09-13,Well 2,353
2019-09-14,Well 2,295
2019-09-15,Well 2,697
2019-09-16,Well 2,933
2019-09-17,Well 2,621
2019-09-18,Well 2,616
2019-09-19,Well 2,734
2019-09-20,Well 2,941
2019-09-21,Well 2,964
2019-09-22,Well 2,217
2019-09-23,Well 2,905
2019-09-24,Well 2,258
2019-09-25,Well 2,914
2019-09-26,Well 2,327
2019-09-27,Well 2,976
2019-09-28,Well 2,315
2019-09-29,Well 2,795
2019-09-30,Well 2,114
2019-10-01,Well 2,256
2019-10-02,Well 2,747
2019-10-03,Well 2,360
2019-10-04,Well 2,256
2019-10-05,Well 2,146
2019-10-06,Well 2,423
2019-10-07,Well 2,943
2019-10-08,Well 2,784
2019-10-09,Well 2,229
2019-10-10,Well 2,510
2019-10-11,Well 2,194
2019-10-12,Well 2,726
2019-10-13,Well 2,854
2019-10-14,Well 2,391
2019-10-15,Well 2,893
2019-10-16,Well 2,910
2019-10-17,Well 2,382
2019-10-18,Well 2,168
2019-10-19,Well 2,759
2019-10-20,Well 2,110
2019-10-21,Well 2,353
2019-10-22,Well 2,941
2019-10-23,Well 2,971
2019-10-24,Well 2,649
2019-10-25,Well 2,233
2019-10-26,Well 2,811
2019-10-27,Well 2,122
2019-10-28,Well 2,914
2019-10-29,Well 2,445
2019-10-30,Well 2,401
2019-10-31,Well 2,462
2019-11-01,Well 2,495
2019-11-02,Well 2,317
2019-11-03,Well 2,240
2019-11-04,Well 2,715
2019-11-05,Well 2,309
2019-11-06,Well 2,722
2019-11-07,Well 2,715
2019-11-08,Well 2,927
2019-11-09,Well 2,782
2019-11-10,Well 2,559
2019-11-11,Well 2,455
2019-11-12,Well 2,423
2019-11-13,Well 2,232
2019-11-14,Well 2,987
2019-11-15,Well 2,904
2019-11-16,Well 2,939
2019-11-17,Well 2,226
2019-11-18,Well 2,205
2019-11-19,Well 2,703
2019-11-20,Well 2,898
2019-11-21,Well 2,477
2019-11-22,Well 2,150
2019-11-23,Well 2,128
2019-11-24,Well 2,561
2019-11-25,Well 2,395
2019-11-26,Well 2,396
2019-11-27,Well 2,825
2019-11-28,Well 2,878
2019-11-29,Well 2,506
2019-11-30,Well 2,868
2019-12-01,Well 2,913
2019-12-02,Well 2,712
2019-12-03,Well 2,504
2019-12-04,Well 2,445
2019-12-05,Well 2,721
2019-12-06,Well 2,519
2019-12-07,Well 2,281
2019-12-08,Well 2,924
2019-12-09,Well 2,100
2019-12-10,Well 2,930
2019-12-11,Well 2,666
2019-12-12,Well 2,470
2019-12-13,Well 2,760
2019-12-14,Well 2,530
2019-12-15,Well 2,408
2019-12-16,Well 2,236
2019-12-17,Well 2,301
2019-12-18,Well 2,535
2019-12-19,Well 2,412
2019-12-20,Well 2,216
2019-12-21,Well 2,765
2019-12-22,Well 2,902
2019-12-23,Well 2,674
2019-12-24,Well 2,343
2019-12-25,Well 2,636
2019-12-26,Well 2,701
2019-12-27,Well 2,174
2019-12-28,Well 2,905
2019-12-29,Well 2,485
2019-12-30,Well 2,309
2019-12-31,Well 2,574
2020-01-01,Well 2,517
2020-01-02,Well 2,446
2020-01-03,Well 2,628
2020-01-04,Well 2,739
2020-01-05,Well 2,975
2020-01-06,Well 2,862
2020-01-07,Well 2,278
2020-01-08,Well 2,281
2020-01-09,Well 2,763
2020-01-10,Well 2,124
2020-01-11,Well 2,279
2020-01-12,Well 2,809
2020-01-13,Well 2,600
2020-01-14,Well 2,955
2020-01-15,Well 2,260
2020-01-16,Well 2,276
2020-01-17,Well 2,384
2020-01-18,Well 2,162
2020-01-19,Well 2,761
2020-01-20,Well 2,765
2020-01-21,Well 2,255
2020-01-22,Well 2,981
2020-01-23,Well 2,568
2020-01-24,Well 2,148
2020-01-25,Well 2,948
2020-01-26,Well 2,183
2020-01-27,Well 2,460
2020-01-28,Well 2,788
2020-01-29,Well 2,247
2020-01-30,Well 2,729
2020-01-31,Well 2,441
2020-02-01,Well 2,575
2020-02-02,Well 2,162
2020-02-03,Well 2,800
2020-02-04,Well 2,459
2020-02-05,Well 2,660
2020-02-06,Well 2,426
2020-02-07,Well 2,868
2020-02-08,Well 2,835
2020-02-09,Well 2,240
2020-02-10,Well 2,314
2020-02-11,Well 2,534
2020-02-12,Well 2,990
2020-02-13,Well 2,822
2020-02-14,Well 2,417
2020-02-15,Well 2,131
2020-02-16,Well 2,769
2020-02-17,Well 2,384
2020-02-18,Well 2,404
2020-02-19,Well 2,528
2020-02-20,Well 2,576
2020-02-21,Well 2,385
2020-02-22,Well 2,243
2020-02-23,Well 2,523
2020-02-24,Well 2,118
2020-02-25,Well 2,117
2020-02-26,Well 2,868
2020-02-27,Well 2,689
2020-02-28,Well 2,470
2020-02-29,Well 2,274
2020-03-01,Well 2,293
2020-03-02,Well 2,601
2020-03-03,Well 2,212
2020-03-04,Well 2,213
2020-03-05,Well 2,321
2020-03-06,Well 2,777
2020-03-07,Well 2,930
2020-03-08,Well 2,743
2020-03-09,Well 2,996
2020-03-10,Well 2,363
2020-03-11,Well 2,154
2020-03-12,Well 2,970
2020-03-13,Well 2,742
2020-03-14,Well 2,899
2020-03-15,Well 2,877
2020-03-16,Well 2,557
2020-03-17,Well 2,977
2020-03-18,Well 2,261
2020-03-19,Well 2,479
2020-03-20,Well 2,186
2020-03-21,Well 2,154
2020-03-22,Well 2,575
2020-03-23,Well 2,899
2020-03-24,Well 2,277
2020-03-25,Well 2,490
2020-03-26,Well 2,448
2020-03-27,Well 2,107
2020-03-28,Well 2,932
2020-03-29,Well 2,412
2020-03-30,Well 2,858
2020-03-31,Well 2,934
2020-04-01,Well 2,542
2020-04-02,Well 2,866
2020-04-03,Well 2,427
2020-04-04,Well 2,153
2020-04-05,Well 2,860
2020-04-06,Well 2,338
2020-04-07,Well 2,328
2020-04-08,Well 2,678
2020-04-09,Well 2,150
2020-04-10,Well 2,708
2020-04-11,Well 2,703
2020-04-12,Well 2,363
2020-04-13,Well 2,517
2020-04-14,Well 2,902
2020-04-15,Well 2,195
2020-04-16,Well 2,187
2020-04-17,Well 2,177
2020-04-18,Well 2,387
2020-04-19,Well 2,219
2020-04-20,Well 2,913
2020-04-21,Well 2,590
2020-04-22,Well 2,551
2020-04-23,Well 2,599
2020-04-24,Well 2,264
2020-04-25,Well 2,281
2020-04-26,Well 2,568
2020-04-27,Well 2,834
2020-04-28,Well 2,922
2020-04-29,Well 2,106
2020-04-30,Well 2,429
2020-05-01,Well 2,874
2020-05-02,Well 2,772
2020-05-03,Well 2,250
2020-05-04,Well 2,184
2020-05-05,Well 2,246
2020-05-06,Well 2,723
2020-05-07,Well 2,480
2020-05-08,Well 2,647
2020-05-09,Well 2,384
2020-05-10,Well 2,799
2020-05-11,Well 2,181
2020-05-12,Well 2,613
2020-05-13,Well 2,996
2020-05-14,Well 2,914
2020-05-15,Well 2,808
2020-05-16,Well 2,622
2020-05-17,Well 2,845
2020-05-18,Well 2,485
2020-05-19,Well 2,806
2020-05-20,Well 2,570
2020-05-21,Well 2,218
2020-05-22,Well 2,495
2020-05-23,Well 2,631
2020-05-24,Well 2,360
2020-05-25,Well 2,904
2020-05-26,Well 2,355
2020-05-27,Well 2,833
2020-05-28,Well 2,325
2020-05-29,Well 2,152
2020-05-30,Well 2,966
2020-05-31,Well 2,599
2020-06-01,Well 2,605
2020-06-02,Well 2,953
2020-06-03,Well 2,463
2020-06-04,Well 2,379
2020-06-05,Well 2,692
2020-06-06,Well 2,813
2020-06-07,Well 2,257
2020-06-08,Well 2,731
2020-06-09,Well 2,158
2020-06-10,Well 2,826
2020-06-11,Well 2,227
2020-06-12,Well 2,835
2020-06-13,Well 2,820
2020-06-14,Well 2,981
2020-06-15,Well 2,214
2020-06-16,Well 2,308
2020-06-17,Well 2,625
2020-06-18,Well 2,620
2020-06-19,Well 2,651
2020-06-20,Well 2,336
2020-06-21,Well 2,380
2020-06-22,Well 2,458
2020-06-23,Well 2,300
2020-06-24,Well 2,857
2020-06-25,Well 2,377
2020-06-26,Well 2,334
2020-06-27,Well 2,593
2020-06-28,Well 2,103
2020-06-29,Well 2,765
2020-06-30,Well 2,541
2020-07-01,Well 2,128
2020-07-02,Well 2,208
2020-07-03,Well 2,709
2020-07-04,Well 2,826
2020-07-05,Well 2,904
2020-07-06,Well 2,174
2020-07-07,Well 2,937
2020-07-08,Well 2,245
2020-07-09,Well 2,227
2020-07-10,Well 2,952
2020-07-11,Well 2,141
2020-07-12,Well 2,455
2020-07-13,Well 2,140
2020-07-14,Well 2,133
2020-07-15,Well 2,116
2020-07-16,Well 2,776
2020-07-17,Well 2,252
2020-07-18,Well 2,477
2020-07-19,Well 2,687
2020-07-20,Well 2,698
2020-07-21,Well 2,728
2020-07-22,Well 2,973
2020-07-23,Well 2,441
2020-07-24,Well 2,126
2020-07-25,Well 2,924
2020-07-26,Well 2,386
2020-07-27,Well 2,745
2020-07-28,Well 2,830
2020-07-29,Well 2,267
2020-07-30,Well 2,709
2020-07-31,Well 2,367
2020-08-01,Well 2,848
2020-08-02,Well 2,920
2020-08-03,Well 2,554
2020-08-04,Well 2,784
2020-08-05,Well 2,500
2020-08-06,Well 2,575
2020-08-07,Well 2,801
2020-08-08,Well 2,733
2020-08-09,Well 2,657
2020-08-10,Well 2,675
2020-08-11,Well 2,229
2020-08-12,Well 2,921
2020-08-13,Well 2,462
2020-08-14,Well 2,804
2020-08-15,Well 2,918
2020-08-16,Well 2,792
2020-08-17,Well 2,391
2020-08-18,Well 2,470
2020-08-19,Well 2,893
2020-08-20,Well 2,128
2020-08-21,Well 2,248
2020-08-22,Well 2,878
2020-08-23,Well 2,395
2020-08-24,Well 2,110
2020-08-25,Well 2,611
2020-08-26,Well 2,775
2020-08-27,Well 2,212
2020-08-28,Well 2,286
2020-08-29,Well 2,906
2020-08-30,Well 2,843
2020-08-31,Well 2,326
2020-09-01,Well 2,409
2020-09-02,Well 2,197
2020-09-03,Well 2,154
2020-09-04,Well 2,722
2020-09-05,Well 2,763
2020-09-06,Well 2,857
2020-09-07,Well 2,505
2020-09-08,Well 2,168
2020-09-09,Well 2,411
2020-09-10,Well 2,388
2020-09-11,Well 2,861
2020-09-12,Well 2,647
2020-09-13,Well 2,850
2020-09-14,Well 2,247
2020-09-15,Well 2,566
2020-09-16,Well 2,838
2020-09-17,Well 2,343
2020-09-18,Well 2,590
2020-09-19,Well 2,948
2020-09-20,Well 2,606
2020-09-21,Well 2,464
2020-09-22,Well 2,581
2020-09-23,Well 2,300
2020-09-24,Well 2,253
2020-09-25,Well 2,549
2020-09-26,Well 2,600
2020-09-27,Well 2,172
2020-09-28,Well 2,812
2020-09-29,Well 2,395
2020-09-30,Well 2,116
2020-10-01,Well 2,740
2020-10-02,Well 2,316
2020-10-03,Well 2,160
2020-10-04,Well 2,715
2020-10-05,Well 2,141
2020-10-06,Well 2,124
2020-10-07,Well 2,138
2020-10-08,Well 2,902
2020-10-09,Well 2,230
2020-10-10,Well 2,597
2020-10-11,Well 2,328
2020-10-12,Well 2,207
2020-10-13,Well 2,271
2020-10-14,Well 2,534
2020-10-15,Well 2,577
2020-10-16,Well 2,201
2020-10-17,Well 2,965
2020-10-18,Well 2,623
2020-10-19,Well 2,374
2020-10-20,Well 2,712
2020-10-21,Well 2,143
2020-10-22,Well 2,916
2020-10-23,Well 2,116
2020-10-24,Well 2,429
2020-10-25,Well 2,668
2020-10-26,Well 2,922
2020-10-27,Well 2,596
2020-10-28,Well 2,914
2020-10-29,Well 2,111
2020-10-30,Well 2,417
2020-10-31,Well 2,691
2020-11-01,Well 2,315
2020-11-02,Well 2,438
2020-11-03,Well 2,875
2020-11-04,Well 2,760
2020-11-05,Well 2,180
2020-11-06,Well 2,826
2020-11-07,Well 2,584
2020-11-08,Well 2,473
2020-11-09,Well 2,809
2020-11-10,Well 2,299
2020-11-11,Well 2,636
2020-11-12,Well 2,565
2020-11-13,Well 2,188
2020-11-14,Well 2,367
2020-11-15,Well 2,754
2020-11-16,Well 2,670
2020-11-17,Well 2,588
2020-11-18,Well 2,976
2020-11-19,Well 2,637
2020-11-20,Well 2,146
2020-11-21,Well 2,387
2020-11-22,Well 2,877
2020-11-23,Well 2,115
2020-11-24,Well 2,810
2020-11-25,Well 2,500
2020-11-26,Well 2,893
2020-11-27,Well 2,185
2020-11-28,Well 2,349
2020-11-29,Well 2,490
2020-11-30,Well 2,881
2020-12-01,Well 2,434
2020-12-02,Well 2,728
2020-12-03,Well 2,618
2020-12-04,Well 2,236
2020-12-05,Well 2,982
2020-12-06,Well 2,787
2020-12-07,Well 2,939
2020-12-08,Well 2,597
2020-12-09,Well 2,926
2020-12-10,Well 2,826
2020-12-11,Well 2,576
2020-12-12,Well 2,693
2020-12-13,Well 2,322
2020-12-14,Well 2,471
2020-12-15,Well 2,501
2020-12-16,Well 2,542
2020-12-17,Well 2,589
2020-12-18,Well 2,714
2020-12-19,Well 2,372
2020-12-20,Well 2,625
2020-12-21,Well 2,258
2020-12-22,Well 2,251
2020-12-23,Well 2,719
2020-12-24,Well 2,287
2020-12-25,Well 2,912
2020-12-26,Well 2,197
2020-12-27,Well 2,230
2020-12-28,Well 2,904
2020-12-29,Well 2,270
2020-12-30,Well 2,282
2020-12-31,Well 2,463
2021-01-01,Well 2,138
2021-01-02,Well 2,626
2021-01-03,Well 2,987
2021-01-04,Well 2,596
2021-01-05,Well 2,615
2021-01-06,Well 2,448
2021-01-07,Well 2,496
2021-01-08,Well 2,821
2021-01-09,Well 2,260
2021-01-10,Well 2,115
2021-01-11,Well 2,592
2021-01-12,Well 2,525
2021-01-13,Well 2,207
2021-01-14,Well 2,993
2021-01-15,Well 2,549
2021-01-16,Well 2,410
2021-01-17,Well 2,838
2021-01-18,Well 2,269
2021-01-19,Well 2,645
2021-01-20,Well 2,513
2021-01-21,Well 2,350
2021-01-22,Well 2,858
2021-01-23,Well 2,880
2021-01-24,Well 2,240
2021-01-25,Well 2,373
2021-01-26,Well 2,515
2021-01-27,Well 2,707
2021-01-28,Well 2,838
2021-01-29,Well 2,990
2021-01-30,Well 2,138
2021-01-31,Well 2,913
2021-02-01,Well 2,128
2021-02-02,Well 2,576
2021-02-03,Well 2,417
2021-02-04,Well 2,344
2021-02-05,Well 2,847
2021-02-06,Well 2,796
2021-02-07,Well 2,371
2021-02-08,Well 2,539
2021-02-09,Well 2,847
2021-02-10,Well 2,338
2021-02-11,Well 2,476
2021-02-12,Well 2,365
2021-02-13,Well 2,458
2021-02-14,Well 2,439
2021-02-15,Well 2,488
2021-02-16,Well 2,676
2021-02-17,Well 2,788
2021-02-18,Well 2,102
2021-02-19,Well 2,528
2021-02-20,Well 2,241
2021-02-21,Well 2,475
2021-02-22,Well 2,769
2021-02-23,Well 2,423
2021-02-24,Well 2,245
2021-02-25,Well 2,392
2021-02-26,Well 2,764
2021-02-27,Well 2,531
2021-02-28,Well 2,804
2021-03-01,Well 2,684
2021-03-02,Well 2,498
2021-03-03,Well 2,916
2021-03-04,Well 2,988
2021-03-05,Well 2,443
2021-03-06,Well 2,239
2021-03-07,Well 2,286
2021-03-08,Well 2,904
2021-03-09,Well 2,160
2021-03-10,Well 2,479
2021-03-11,Well 2,809
2021-03-12,Well 2,906
2021-03-13,Well 2,539
2021-03-14,Well 2,418
2021-03-15,Well 2,401
2021-03-16,Well 2,443
2021-03-17,Well 2,110
2021-03-18,Well 2,161
2021-03-19,Well 2,944
2021-03-20,Well 2,325
2021-03-21,Well 2,252
2021-03-22,Well 2,810
2021-03-23,Well 2,663
2021-03-24,Well 2,871
2021-03-25,Well 2,670
2021-03-26,Well 2,683
2021-03-27,Well 2,759
2021-03-28,Well 2,960
2021-03-29,Well 2,674
2021-03-30,Well 2,409
2021-03-31,Well 2,984
2021-04-01,Well 2,342
2021-04-02,Well 2,592
2021-04-03,Well 2,465
2021-04-04,Well 2,429
2021-04-05,Well 2,206
2021-04-06,Well 2,325
2021-04-07,Well 2,924
2021-04-08,Well 2,317
2021-04-09,Well 2,852
2021-04-10,Well 2,605
2021-04-11,Well 2,358
2021-04-12,Well 2,987
2021-04-13,Well 2,873
2021-04-14,Well 2,616
2021-04-15,Well 2,872
2021-04-16,Well 2,153
2021-04-17,Well 2,146
2021-04-18,Well 2,826
2021-04-19,Well 2,788
2021-04-20,Well 2,620
2021-04-21,Well 2,198
2021-04-22,Well 2,119
2021-04-23,Well 2,989
2021-04-24,Well 2,852
2021-04-25,Well 2,672
2021-04-26,Well 2,990
2021-04-27,Well 2,589
2021-04-28,Well 2,518
2021-04-29,Well 2,789
2021-04-30,Well 2,949
2021-05-01,Well 2,161
2021-05-02,Well 2,244
2021-05-03,Well 2,315
2021-05-04,Well 2,102
2021-05-05,Well 2,259
2021-05-06,Well 2,838
2021-05-07,Well 2,880
2021-05-08,Well 2,219
2021-05-09,Well 2,992
2021-05-10,Well 2,188
2021-05-11,Well 2,428
2021-05-12,Well 2,679
2021-05-13,Well 2,456
2021-05-14,Well 2,709
2021-05-15,Well 2,366
2021-05-16,Well 2,716
2021-05-17,Well 2,422
2021-05-18,Well 2,734
2021-05-19,Well 2,640
2021-05-20,Well 2,748
2021-05-21,Well 2,294
2021-05-22,Well 2,837
2021-05-23,Well 2,431
2021-05-24,Well 2,269
2021-05-25,Well 2,620
2021-05-26,Well 2,562
2021-05-27,Well 2,139
2021-05-28,Well 2,636
2021-05-29,Well 2,360
2021-05-30,Well 2,494
2021-05-31,Well 2,325
2021-06-01,Well 2,223
2021-06-02,Well 2,137
2021-06-03,Well 2,427
2021-06-04,Well 2,350
2021-06-05,Well 2,275
2021-06-06,Well 2,701
2021-06-07,Well 2,553
2021-06-08,Well 2,136
2021-06-09,Well 2,415
2021-06-10,Well 2,787
2021-06-11,Well 2,895
2021-06-12,Well 2,692
2021-06-13,Well 2,213
2021-06-14,Well 2,139
2021-06-15,Well 2,400
2021-06-16,Well 2,323
2021-06-17,Well 2,417
